ID_Stof,ATC_code
8f0c6beb-8f4a-4d68-b7f2-148fb6740096,S01EE05
1c6a8b3f-8a2c-4baa-9f37-9270c40071b7,N02AA55
15cb7640-0bad-4131-bf11-7d301ec830c2,N02AA55
eb82c6af-f9ff-496b-ab51-628dfb5abbe7,A10BJ02
34ce94f3-6c13-4185-8758-b4440e8a9a01,N06BC01
bd62d6a0-4dc0-4f07-9e6a-d87966b68fae,L01XE02
b8892258-bd77-4a7f-bcc5-7c6da40f73ad,A06AX05
fe5aebc7-e74d-4a43-9c2d-bcfc25ca02b3,L04AB05
c2e033a1-e8a5-4d48-b23e-e4b65b16e405,L03AX16
51071015-7506-46a2-a932-e7f58d9d6cda,A10AC04
105dddc1-9204-4d00-ba2f-270401ad9f46,A10BH03
06eb5a40-5fab-45a9-9f60-16d8859705ca,L01XE10
2b01a4f4-ac85-4c6e-8c96-137e8fbcc643,C09DX01
cf83d0a9-03eb-42fe-a859-652e4fe1a6ac,C09DX01
b9517c58-399b-4d9c-879f-4951243dc872,C09DX01
1a5316ef-d00e-4ad9-9d7b-5d51958c1ebd,C01BD07
b300aae7-7a56-47dd-aea0-3e3eaa02e988,D06BB53
675df35f-0336-454f-9c3a-dfdb991505e7,D06BB53
df236d2c-8e8d-407b-b146-eb821b134aac,J01DH02
29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,G03DB08
b076a351-28d7-44fe-b304-0c61e1a52f75,J05AE03
2c100bd0-2527-4eae-a64d-8a52ae76f3d2,B02BX05
1c4e5e1e-65a7-4266-b097-93968ddf92c3,L01XE11
6b78a77c-f8e9-433c-9e27-a6ddd95904e8,B01AC30
7d0dfdc4-9640-457e-97f6-b2e47831dd3f,N02AX06
34ce94f3-6c13-4185-8758-b4440e8a9a01,N02BE51
d18ead6e-0d17-4d7a-b5c5-e27efabfbc5a,N02BE51
6e6cf749-9ea1-4ad5-ad1f-6f7893dd2c1a,R03DX07
df2af09c-4376-4d46-9b8c-244f5c0c9ea2,N05AH05
88d68007-30c4-49af-a3d8-06f2f543086e,C08CA09
f9981f1b-23a2-4ee1-9af7-f18f9a99ae66,G03AA14
29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,G03AA14
6c5da26b-cc80-4176-84f9-f4565ffd0cbb,S01BA05
2b01a4f4-ac85-4c6e-8c96-137e8fbcc643,C09DB04
42d9fdc5-85f8-4e2b-9d3f-f5a980a58f3c,C09DB04
5b803a41-43a1-42ac-a19d-cbd66e4b402f,C10BA03
3aee4e4a-295d-4e7e-866b-cd79d078e202,C10BA03
a815da4d-8ada-4bf1-bee1-7627eb8d822f,B01AC24
5779724e-ea9b-499e-8428-367e2e2f4783,A04AD12
99f2a1ee-f72d-4aee-be33-2f897a970d9d,L01BC53
2b01a4f4-ac85-4c6e-8c96-137e8fbcc643,C09DX03
072acdd9-d59f-4bce-bc1d-31cfab54f76c,C09DX03
cf83d0a9-03eb-42fe-a859-652e4fe1a6ac,C09DX03
7ab26f72-2580-452a-9d1b-78ffbd9f8180,C03EB01
8754d59e-9aca-4e7d-8fd2-da1c4c38f0af,C03EB01
6dd09e2e-619b-48a1-b2ae-44e977cbe003,L04AA27
d164a4e2-57d1-4567-8b48-28dd0162b5c0,R03AK11
b98d20f3-258b-43e9-8d66-ad5b33823aa7,R03AK11
d923f73b-6549-4ce3-9af7-7eb00bd9aaa1,L01XX41
664b4108-e522-45a4-804f-57c37c6179c5,A11CC05
d944099d-d061-4e4d-acfa-bb520af59e40,B05AA06
0c05e795-0d89-440e-a9c2-0a8bbc9319e0,B05AA06
d944099d-d061-4e4d-acfa-bb520af59e40,B02BB01
b341e53b-c42b-48f3-9d8a-755b3d33df8a,L04AX05
0ffdcc65-fdb3-4441-9f66-f0e7605aefb3,B01AF02
aff7ac2a-1f9a-4a5e-b603-de0f31cc0784,L01XC11
5c78302f-de28-4cd8-bacb-fbd4c5c75190,L01CD04
a1df7355-1c79-492e-b6e5-c68a86961e3a,L01BB02
105dddc1-9204-4d00-ba2f-270401ad9f46,A10BD10
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD10
210d1b89-1d27-4641-a329-f5ebbd76d6ef,A07AA12
1681eb6c-c21f-412e-80db-6d6611b904b3,J05AG05
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR08
1681eb6c-c21f-412e-80db-6d6611b904b3,J05AR08
02ca106d-74e4-4455-aef8-668c5b879a33,J05AR08
e4749a07-fb95-4237-93b6-4f0d2c188168,L01XE12
3012c394-38d2-4279-9c23-2da85f084028,N02BG10
d6459bcd-8f1d-4223-b080-37d8e77bad94,S01AA26
61731cfa-fa25-4706-a135-0cd73b2a6a37,N05CM18
29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,G03AA11
f9981f1b-23a2-4ee1-9af7-f18f9a99ae66,G03AA11
7bb5f904-8836-429e-98c6-5e382923af85,L02BX03
cfa33bdf-c9d2-4ee5-b6cf-b396c5b67e75,G03XB02
1d46fffd-8ebf-4a6c-84b7-0c330afa100d,A10BK01
df71796b-3f40-4320-86fc-af70752989e4,J05AP02
796222e6-6b1e-4fd4-adf1-4f0cc15e160a,J01DI02
e148cdd6-4017-4842-a18a-4e605f7d2562,L01XE17
a134e6fb-8c2a-4829-a182-60c11780fd04,S01AA27
373b728f-130f-475a-a3a8-2f2dc8f8a449,S02CA06
3707f20f-d769-4dd0-9f8b-6a8e74bb8eb6,S02CA06
19f76ba0-f59e-41ab-8833-d94f7d128efc,L01XE15
20c0bb94-5aba-4d1e-8540-f02283c12345,B01AX01
65f5a98d-d4f9-43ce-b310-8526179ce0b7,N02CX02
cf83d0a9-03eb-42fe-a859-652e4fe1a6ac,C03AA03
435388dd-7564-49c5-9405-357452f2388d,L01XE18
1621e0d3-f059-4c6d-a2cc-124e745c6609,N03AX22
f4bf4867-8c7b-4c8a-b488-1fac144ee5b8,L01XC12
68dd139b-ba49-4ccf-a977-2c7df0007c81,N06BA02
1537953d-93cb-471e-a81a-df80a254c7a1,C01DX16
f69e7ee1-a396-46b9-9047-4f9660d7cddb,L01XE16
389e5cb5-f46b-4164-889d-c78e355f944e,R03BB06
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD11
e4368eb2-49e2-4f3a-aad2-6ac0ea589a95,L01XE14
a8a3d120-4fd9-481c-b65d-b2f1878a307a,G02AD06
51071015-7506-46a2-a932-e7f58d9d6cda,A10AE06
d18ead6e-0d17-4d7a-b5c5-e27efabfbc5a,N02AJ13
767e19a7-a0c1-4cac-9d35-369517eba110,N02AJ13
c81a0bcc-a8c3-48a9-81ff-ad4ac5490686,N06AB08
51071015-7506-46a2-a932-e7f58d9d6cda,A10AD06
317d204d-0559-4aee-8044-07811293f503,B05BA01
d164a4e2-57d1-4567-8b48-28dd0162b5c0,R01AD58
ac1db08d-f723-4426-8cbe-656abf65a808,G04BD12
0146921b-d967-4b4c-b592-b90437c9fd9c,M09AX02
582e109b-6073-4af8-a1c0-c831ed48183e,N02CC07
a6a8bf0b-60eb-4e69-9b77-473e5a8d9b04,L01XC13
44780a0c-f909-45c0-b57f-149b82ec48da,A10BJ03
55280e22-66cb-459e-b720-05fcbcbe9e5d,N06BA12
a247e517-1678-4da1-9ffd-d8ad13890d45,R07AX02
700cf656-849f-4a13-a10f-588ffebbb885,L01BC52
3707f20f-d769-4dd0-9f8b-6a8e74bb8eb6,H02AB02
c86b9ea3-294e-421c-a6f4-13c0c2679c44,N05AH01
02ca106d-74e4-4455-aef8-668c5b879a33,J05AR09
9b5745cd-430b-4821-b46e-379cfa8ab865,J05AR09
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR09
11a962df-5892-4d30-8145-97d4e4f15a34,J05AR09
d955c2f4-48e1-4b1a-84a0-8f30ec8e08d8,C10BA04
3aee4e4a-295d-4e7e-866b-cd79d078e202,C10BA04
4b9b1627-1a83-47c8-aaf2-fb5081c61591,L01XX43
a9a14ce7-f4e7-44c3-a159-6677181ae933,L04AA31
7a991823-0c78-4a1b-99ff-fab45878f2bf,C10AX12
0c8adc0c-72f3-43fc-ac6b-4fd6982b66b7,J04AA01
373b728f-130f-475a-a3a8-2f2dc8f8a449,S02CA05
11a962df-5892-4d30-8145-97d4e4f15a34,V03AX03
284226bf-4551-454a-bdea-8c17b5ac9175,L01XE21
451a1d6f-db88-41f9-9b34-194ac87fedba,L04AX06
f410cda8-b14c-46e4-836b-de059e225a2e,A10BD09
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD13
0c05e795-0d89-440e-a9c2-0a8bbc9319e0,A12CC04
ca6daad9-3e7f-4704-9a48-670ff0a01487,A10BK02
d164a4e2-57d1-4567-8b48-28dd0162b5c0,R03AK10
0eece904-197d-4e87-ace3-3846bc7b3d2a,R03AK10
0a76c044-f7bc-4f4f-a666-3a33939f8b77,L02BB04
45f799a7-dc78-47ee-a980-270a96f095fb,L01XE23
e8df2acf-8812-420a-8c2f-b26daa3eb629,L01XE24
389e5cb5-f46b-4164-889d-c78e355f944e,R03AL04
9a1612c9-f082-47d8-acf9-9f5123b66e54,J04AK05
f4f5e9b0-d4d0-440f-a752-dd15925822ac,N06AX26
f111fa98-e77e-4916-9ec1-dd0256a6ddca,L01XE13
35637e9e-11d7-4aaa-8fae-a997f35cdfe1,N05AE05
885e87d9-29c0-47b0-b47e-781073e64dea,V04CL
695edf8d-6017-4fcf-b763-06544baed7be,L01XE26
d835cb65-443c-478d-96df-9b84e9d83f94,C02KX04
f67d2a87-3926-48a1-a4a1-49dbbdd50a77,R03AK06
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD15
1d46fffd-8ebf-4a6c-84b7-0c330afa100d,A10BD15
b8ee88d3-1595-49ca-a790-83ab79a8faaf,J05AX12
b3b1b8be-72a6-4278-97f4-774dc85c539a,V03AE05
0eece904-197d-4e87-ace3-3846bc7b3d2a,R03AL03
93cab2c4-dc6d-42a7-a014-751b468a533b,C02KX05
773bdc3a-61d0-442e-943e-6091cc1a4f1c,L04AA33
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD16
ca6daad9-3e7f-4704-9a48-670ff0a01487,A10BD16
eb82c6af-f9ff-496b-ab51-628dfb5abbe7,A10AE56
51071015-7506-46a2-a932-e7f58d9d6cda,A10AE56
fcc24bcd-115d-432a-9073-62f9fd1e7f78,A04A
7ae5c254-4656-4b82-b051-518a854b9938,J05AP08
6ded0369-6284-439a-bce5-45a92861c0ce,G04CA53
efa45788-db48-42ff-842c-40afc72196a8,G04CA53
8f0c6beb-8f4a-4d68-b7f2-148fb6740096,S01ED51
9865fb9c-b625-4f15-aa47-3b9221655c32,R02AA20
c55910e8-a89f-42e9-8fe0-23b963a1bf61,A05AA02
91526d51-0d91-42a8-bd50-7eeee51d5bc8,A06AH03
08360231-141b-45e1-a85b-ea733e28fa6e,A08AA62
efc78ba8-f08e-4f4f-a3c9-a5dd05600d74,A08AA62
95e9a1e9-80fd-4070-a0ef-39a949019198,L01XE31
079b53f3-3bfa-46d7-a0f6-aaa5f5f3ead8,C07FX05
294d6811-f277-4f87-b8a6-2b14ea27cc73,C07FX05
ae45193b-015d-48c6-96ef-73fd9cb47449,L01XC21
d105c65c-2dc2-4c14-8267-4ee65ebfcfc5,S01FB51
38ada90e-a993-47c6-a877-df1b0e16347e,L01XE27
d1cafe73-e2a1-47d3-a6ec-cca034b6064d,C10BA05
4f17e4b6-edff-4fa6-8d4b-bbd5777e1c73,C10BA05
c18a083c-9726-45d0-a49c-49ac4863dcca,J05AR13
148ccfd0-e8a3-46ea-8f2e-d2544d9e03c0,J05AR13
b8ee88d3-1595-49ca-a790-83ab79a8faaf,J05AR13
dff94260-8e27-467e-b940-a538c64a29ad,L01XX47
8ddc9a89-a5da-42ae-8b86-99eb331ffc69,A10BJ05
11a962df-5892-4d30-8145-97d4e4f15a34,J05AR14
be4510d0-0e60-4408-a71d-ca760c1d410f,J05AR14
b98d20f3-258b-43e9-8d66-ad5b33823aa7,R03AL05
a73527aa-61a5-42d5-ad7e-61736a2e1c3e,B01AC25
d944099d-d061-4e4d-acfa-bb520af59e40,V03AE04
21094530-e561-4758-96ce-87e8d37afd71,S01XA18
e6b8d913-79b7-4792-9896-813cd313cec9,A04AA55
d1dbf8a1-1f90-40d1-8de9-290578412ea4,A04AA55
c9857b1f-17b7-4139-a995-20e4e8076955,L04AA32
57351f8a-8bf3-44af-b0b3-4b6b2a43beb4,J01MA12
07784150-424f-40d5-93af-69225151844b,J02AB02
25d8c95a-e0e5-4370-9e86-1e1f654f542e,B01AF03
7ae5c254-4656-4b82-b051-518a854b9938,J05AP51
98523afa-f9fc-417c-b5b9-596a35913632,L01XE28
9ede5fac-0fd4-4e27-b2f2-061aa5d40747,M04AC01
f9bb5de9-8799-49a0-8a2f-77f31d8c950e,C02AC02
9865fb9c-b625-4f15-aa47-3b9221655c32,S01FA56
b076a351-28d7-44fe-b304-0c61e1a52f75,J05AP53
3966e160-171d-4ded-aaf8-cfb7476b8b13,J05AP53
104f8675-2498-4420-8326-afc364c2bdae,J05AP09
058a292b-8a3f-499c-adf6-d0a1c9ff144b,L01XX42
885e87d9-29c0-47b0-b47e-781073e64dea,R03AK12
6d38bdd9-6857-4eee-a1a8-693b6f7f2d79,J05AR15
11a962df-5892-4d30-8145-97d4e4f15a34,J05AR15
6def8197-853f-40f0-bb22-fab34d562273,J02AC05
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD20
d18ead6e-0d17-4d7a-b5c5-e27efabfbc5a,M01AE51
6ffed40b-fbad-4c7f-a9ce-a4bd88668338,M01AE51
b300aae7-7a56-47dd-aea0-3e3eaa02e988,S01BA02
bc7f4291-12ef-4f9d-b978-c72236ba0c85,L01XE29
62b80bec-b08e-4f00-b807-c5de7f54babf,L01XE38
226e0244-7430-4930-b0e6-e8f1d33ed925,B01AE06
a247e517-1678-4da1-9ffd-d8ad13890d45,R07AX30
afa7aef8-3d5d-4cb4-a241-de060a0b7008,R07AX30
b3b1b8be-72a6-4278-97f4-774dc85c539a,B03AB10
568f79cd-659e-40a1-b044-8bec54639aa0,J05AR18
9b5745cd-430b-4821-b46e-379cfa8ab865,J05AR18
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR18
11a962df-5892-4d30-8145-97d4e4f15a34,J05AR18
974bc260-fcef-4892-b839-f1433493a346,B01AC27
29c515ae-5281-43eb-8863-c9541ebd1906,N03AX23
061a0ecc-b247-4f6e-806c-541407d39fa6,C09DX04
06d1ab22-4545-4f05-a388-7b961ab808d0,J01DD52
105dddc1-9204-4d00-ba2f-270401ad9f46,A10BD21
1d46fffd-8ebf-4a6c-84b7-0c330afa100d,A10BD21
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR17
568f79cd-659e-40a1-b044-8bec54639aa0,J05AR17
9ee14e99-7974-4dc9-b363-619504900570,C07FX06
079b53f3-3bfa-46d7-a0f6-aaa5f5f3ead8,C07FX06
568f79cd-659e-40a1-b044-8bec54639aa0,J05AR19
1681eb6c-c21f-412e-80db-6d6611b904b3,J05AR19
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR19
1b4dcd32-ed42-47bb-b943-5dbfce13d6bc,L01XX52
7ae5c254-4656-4b82-b051-518a854b9938,J05AP55
568f79cd-659e-40a1-b044-8bec54639aa0,J05AF13
44780a0c-f909-45c0-b57f-149b82ec48da,A10AE54
51071015-7506-46a2-a932-e7f58d9d6cda,A10AE54
f8c768cd-409e-4633-ae7b-1ce74f794336,N02BE51
a0a2a833-0ee6-4f7d-a86f-4325e3be9a56,C09DA08
2c788247-e436-4f71-8f6a-93d8e0c84bdc,L04AA40
568f79cd-659e-40a1-b044-8bec54639aa0,J05AR22
be4510d0-0e60-4408-a71d-ca760c1d410f,J05AR22
11a962df-5892-4d30-8145-97d4e4f15a34,J05AR22
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR22
f9981f1b-23a2-4ee1-9af7-f18f9a99ae66,G03AA16
29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,G03AA16
389e5cb5-f46b-4164-889d-c78e355f944e,R03AL09
b98d20f3-258b-43e9-8d66-ad5b33823aa7,R03AL09
c8d70187-3a26-4aeb-a9c8-d29e70d34f6a,R03AL09
39a44393-3183-444f-85db-17af7683500f,A06AD65
d164a4e2-57d1-4567-8b48-28dd0162b5c0,R03AL08
0eece904-197d-4e87-ace3-3846bc7b3d2a,R03AL08
7ae5c254-4656-4b82-b051-518a854b9938,J05AP56
edf37313-5901-47e8-94e7-f80520b4935e,A10BB07
9865fb9c-b625-4f15-aa47-3b9221655c32,A01AB03
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD23
6f022b8c-9004-4547-9b0a-630617e86f0f,A10BD24
cfa33bdf-c9d2-4ee5-b6cf-b396c5b67e75,G03AD02
df236d2c-8e8d-407b-b146-eb821b134aac,J01DH52
b8ee88d3-1595-49ca-a790-83ab79a8faaf,J05AR21
1681eb6c-c21f-412e-80db-6d6611b904b3,J05AR21
d944099d-d061-4e4d-acfa-bb520af59e40,B05XA07
389e5cb5-f46b-4164-889d-c78e355f944e,R03AL07
b98d20f3-258b-43e9-8d66-ad5b33823aa7,R03AL07
568f79cd-659e-40a1-b044-8bec54639aa0,J05AR20
1e61eeab-4692-4c8e-85c4-8c31ffa01862,J05AR20
bd7db3e0-44dc-4e7e-9018-9b48fa385f5f,M04AA51
a247e517-1678-4da1-9ffd-d8ad13890d45,R07AX31
4f17e4b6-edff-4fa6-8d4b-bbd5777e1c73,C10BA06
5cf3f721-bd93-4b7a-be6a-15bde4524295,C10BA06
0010840f-5945-45ce-be8f-3d6e7e70d908,B05BA10
0931ef5c-3608-438f-8be2-9690092c6f58,L01XY01
cf83d0a9-03eb-42fe-a859-652e4fe1a6ac,C07BB07
82d7692c-0dd9-4e76-bce0-f047a3a5e11f,C07BB07
148ccfd0-e8a3-46ea-8f2e-d2544d9e03c0,J05AR24
02ca106d-74e4-4455-aef8-668c5b879a33,J05AR24
7b8fdf39-1951-46c4-8219-068ebe255081,G01AA01
6ded0369-6284-439a-bce5-45a92861c0ce,G04CA52
b2718221-bc45-459b-b9fa-c9b0c95f4b6a,A10BD25
105dddc1-9204-4d00-ba2f-270401ad9f46,A10BD25
f9981f1b-23a2-4ee1-9af7-f18f9a99ae66,G03FB08
29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,G03FB08
29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,G03FA14
f9981f1b-23a2-4ee1-9af7-f18f9a99ae66,G03FA14
80a3cece-483c-4412-99e8-c6afe634dfe7,G03AC10
148ccfd0-e8a3-46ea-8f2e-d2544d9e03c0,J05AR25
b8ee88d3-1595-49ca-a790-83ab79a8faaf,J05AR25
0d045cec-4a8c-43fc-b6ad-76c5b3630e32,P01AX06
0c05e795-0d89-440e-a9c2-0a8bbc9319e0,A12CC30
9865fb9c-b625-4f15-aa47-3b9221655c32,C05AD01
e8227313-36df-4e5d-9322-b6ed10b49289,G02CX04
fd5386b8-d4f5-4b1d-b3e9-d4dcc8014fdf,A06AC01
dd75be67-3aa8-4f93-bfe1-8ba3a765a52e,G04CX02
3d5588d0-3c6a-4183-b904-1f91113b978e,V09EA02
64ee209f-d1cc-4ae4-8bdf-6462bd33b183,V10XX03
85ce0096-9d6b-4f65-a288-44cab8536314,R05X
42785803-8d06-4936-aeec-773be2817541,N06DX02
0454709e-936b-47f8-98c4-3eabe245fa01,C01EB09
3451635a-fb52-45d5-820c-4469f0960247,J01X
93ed2104-a44a-4e55-90ba-49e892442cdf,N06AX25
39a44393-3183-444f-85db-17af7683500f,B03AA02
b3b1b8be-72a6-4278-97f4-774dc85c539a,B03AA02
4ec7bbba-2b6a-4d2f-a23e-1e3b9aa01089,A11EA
731826c5-237a-4379-adb1-b6408e365755,A11EA
e44b5e7a-397a-4744-a3de-1b5d6751d0a5,A11EA
1e84990a-5caa-4b04-91bc-7b4b001bd1a8,A11EA
39a44393-3183-444f-85db-17af7683500f,A11GA01
f619c706-902f-4e35-ba89-dd2c38d56808,A11HA03
1e84990a-5caa-4b04-91bc-7b4b001bd1a8,A11HA02
