ID_Niveau2,ID_Niveau3,ID_Dokumentationsgrad,ID_KliniskBetydning,ID_Rekommandation,Tekst,Rekommandationstekst,ID_Stof1,ID_Stof2
3bce614c-3b2b-4e9c-8e4d-a17db6e345fb,b8cb093f-2bd2-4b3d-b8cd-25ba5435fdbf,b48e6db7-5677-466a-8cd9-d6e22e14ad62,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),9c4244fb-af6d-4956-b129-8790afea7f06,a41e0932-d495-433e-b78a-41def0e63f49
3941480d-8c51-4df5-83f5-48356a66017c,51f4406f-5bd7-45dd-bb80-25bdae09ed29,b48e6db7-5677-466a-8cd9-d6e22e14ad62,481e8088-5b09-40d6-811b-1f4d7997a547,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),f4f5e9b0-d4d0-440f-a752-dd15925822ac,fb1edde0-4a8f-4351-a94a-776cf0c39b84
6a9a47b6-7c47-4504-9cd5-b6430f62e76b,09bb1645-2472-4ec9-be2d-25bf39764822,b48e6db7-5677-466a-8cd9-d6e22e14ad62,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),b81c3268-0bec-4e28-95ea-a9411ae4f4f6,0acd18e5-305e-40ad-9804-3d6adef15db5
f43cd7d6-1210-49d6-a131-47e4c5a6348c,95fba4f5-324f-4e93-bd53-25cea875108d,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),f67d2a87-3926-48a1-a4a1-49dbbdd50a77,18fcdf73-8232-4e37-8ad5-7913a9f2fa39
68cc2f3f-2d02-4963-a051-45c405fb7ece,b64a6dbc-877f-4a94-b9f2-25d0c62e58af,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),a0897fd8-6899-43d3-b92a-f08e20cf5920,a2f6da99-fe6e-4def-8e0a-79e2157f90e2
3a1df6fa-fb53-43f9-82dc-1b065ca21bf7,46394f53-35cd-42d5-b7f7-25e19caf8ec5,d140beab-7347-497f-bffb-72a01293e761,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),ec5f6e8c-402e-4d33-aca5-1a98bdd43c48,da341d9f-7921-43bb-8959-7759272144ff
0b3be413-b863-4074-9279-691101ea88aa,f654ae49-f816-4b7a-8f8d-25ee41c2671e,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),99dbf10d-8e06-4004-8f98-733895d5ba8b,4ac0e6bf-1486-4fe1-9b9c-837510cd3dbd
fc1e2f6c-9572-4996-afe8-dceb679e2738,1c3d9260-152f-45fd-b374-25f6e591ab12,b48e6db7-5677-466a-8cd9-d6e22e14ad62,481e8088-5b09-40d6-811b-1f4d7997a547,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),210d1b89-1d27-4641-a329-f5ebbd76d6ef,21094530-e561-4758-96ce-87e8d37afd71
191df4d5-3a72-455c-91e0-b4e79d9e956c,668fcab1-fbe4-4d5b-9db0-2614e5811d00,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,481e8088-5b09-40d6-811b-1f4d7997a547,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),f6d37573-ec1f-4504-bc6e-908d3b05d12e,c81a0bcc-a8c3-48a9-81ff-ad4ac5490686
e1a272fe-46cc-49e4-98a2-8a98fefea361,1a27a88a-2b27-4dc7-b8d2-261b65f147b3,b48e6db7-5677-466a-8cd9-d6e22e14ad62,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),4c8ddded-4b36-499c-a371-bc688b3ed7fa,11a99914-e846-404a-acfe-d734b6b0bd3e
15976e18-2968-40ae-aa3a-a31de61fc8c3,b2927bd3-4d57-4c71-8c8c-261f1461c65e,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),6f03e6f1-da7a-499c-9390-994eb313d8b7,3b591d99-c9b7-4cad-83fd-1d913df25aae
f43cd7d6-1210-49d6-a131-47e4c5a6348c,dd6d59f7-0cb2-411b-9739-262be7c0c5b9,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),be3ebc2e-8852-4a83-97fc-93542ef95a0a,582d7906-09cf-497a-ae73-1a50f33bd2f2
2110eac3-0668-4336-9240-591512e9e0a7,8a207100-9bfa-42cb-9717-26303d8a53ae,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),0c05e795-0d89-440e-a9c2-0a8bbc9319e0,878ea0aa-7ba8-4b17-a51c-fe46402bc261
a2da11af-fafc-4d5f-abc5-0446f8cd01f9,1c4ef7a7-4cb5-4a08-98ca-26344ee8ef2e,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,481e8088-5b09-40d6-811b-1f4d7997a547,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),bd7db3e0-44dc-4e7e-9018-9b48fa385f5f,21094530-e561-4758-96ce-87e8d37afd71
6d940b85-540c-4bff-a129-e184d49c0752,fa251b7e-d6c4-460d-8f10-2655caebb5a7,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),e88e13ef-12d1-4102-bb0b-6c542eaa9dbc,86984c61-fe81-4968-8974-e0fe5397aaef
638a78e6-0568-4bbc-a1cd-5a2c13f6a73a,14124013-ef51-40ed-8a6f-2656dd6d64ec,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),436c91d1-271e-4916-bbc6-9d574bcdc984,0cec6813-c534-4b51-bb78-40116552dfca
b1368b9e-2a34-4372-a28a-dd80246397e1,1347d8ae-87b7-4db8-895d-265e075702c2,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),b076a351-28d7-44fe-b304-0c61e1a52f75,885e87d9-29c0-47b0-b47e-781073e64dea
1b1e0a78-5451-4125-8d05-283d1edfe358,3b349b35-85b7-4efb-9834-2665a4723bf4,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),f7952ceb-d886-4aa1-9698-87ff9035fa0e,39a44393-3183-444f-85db-17af7683500f
5caba861-0d22-49e0-8508-bb609c68dea9,e89906df-dee4-4f42-a538-2671416073e7,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),f410cda8-b14c-46e4-836b-de059e225a2e,429d2ab4-bc0f-4fe4-ad40-b2a16e874bc6
1dc7dfac-ebad-481d-81f5-62853a46b364,5df44ba9-e60b-4625-bbd7-2671aa131bc2,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),5ebff69c-63e0-4ae4-b4ac-c8415004902f,c186d259-0ae0-4daf-ba77-c23b34a659a9
74457d75-dfc9-4f56-ab29-e541f7dd3867,7535ff06-cd4c-41fc-ae84-2679b96f1f19,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),2ed26622-3afd-4f68-a78e-8c00331fb92b,858b8263-048f-442f-854c-05a74cdea2f2
619ad0a3-f8ed-4d77-acc0-f1419bf5af51,b423e434-b4f3-4e81-974f-267d1ee415fc,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),0acd18e5-305e-40ad-9804-3d6adef15db5,1ccd12c1-8b7a-49f6-9c17-17c716deeca9
c9c41556-6366-491b-a9d7-4827c6b1b609,d9650af0-4b34-454d-b90d-26c8ccc51b70,b48e6db7-5677-466a-8cd9-d6e22e14ad62,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),7a491a33-24af-44a6-9f19-156173feb9e5,c0292c97-5e9f-4261-904d-5f83d4c81ed4
63f9c16d-40f9-4cc4-8356-49f4cdf925d3,7e7a4d15-c8b3-4d34-ac2d-26d077720f82,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),17fa6e10-dc1b-49e3-b7fb-9bd930c61fbd,d1cafe73-e2a1-47d3-a6ec-cca034b6064d
bb26ae2b-3777-4fe2-852b-b5f0603b6547,75fb49f9-7ebc-42e0-bc40-26f4c2a21318,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),53a83163-9f23-4aa2-a1c7-f96a0cebe842,0d530c4a-0b30-4a44-80bf-43b39ed6c789
ec8e0ec5-5f6f-42f8-8e43-8ff2f6d9f068,5d3c98c4-4fea-4c68-b630-271dfff0fad4,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),3bbf29e6-dfff-4960-a6b1-5fc9fdcb389e,ab4e9713-9f4b-4137-a9f5-dc4febfa7b6e
6b768969-ece1-407f-92f6-fe87061b05a3,bde5e6f1-e1fe-45be-940a-274517e664e9,b48e6db7-5677-466a-8cd9-d6e22e14ad62,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),38ada90e-a993-47c6-a877-df1b0e16347e,b81e0811-0ba5-483c-9106-4c8ff1925d38
5f4fb79b-55db-451e-b63f-c7035f67d13b,4a883fee-d6e0-4a36-9c20-2752c863b312,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,9b6e9663-332d-4283-9a24-3644205e88f5,list(NULL),list(NULL),453f06ef-c42a-4861-a562-d1e4d9e6ef6f,cf83d0a9-03eb-42fe-a859-652e4fe1a6ac
2f177ac6-5e07-46cc-a0cc-5a96d80b5008,624712db-cd44-473b-8ed6-27670b433831,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),f9981f1b-23a2-4ee1-9af7-f18f9a99ae66,dc0e3396-6c71-4c27-a175-8e9a77bf0aa9
b1f702d8-174f-4516-896d-4d17bf6a2a1a,52cce966-86d2-4cee-b68c-27914da52392,b48e6db7-5677-466a-8cd9-d6e22e14ad62,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),1b4dcd32-ed42-47bb-b943-5dbfce13d6bc,ec5f6e8c-402e-4d33-aca5-1a98bdd43c48
5a6585e5-8648-4180-bb11-a1a22998fa9c,8ef97ca3-51b9-4df0-8975-27acf4dd33e4,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),c57243af-d3b6-4821-a1b0-e6b3c27d243a,b949b90c-08bb-4f15-bd5b-93d71c2ff82c
aaed806f-7671-4b91-b55e-6c23a9420543,3d81acb0-ccb9-4310-a1e7-27b310baf23f,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,481e8088-5b09-40d6-811b-1f4d7997a547,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),2dd10851-3d21-460f-b16b-0577f3f87a97,429d2ab4-bc0f-4fe4-ad40-b2a16e874bc6
0a87aa27-f680-4969-895b-0395aeb7c436,de8b8ebe-ef74-41cb-b937-27b671981f5f,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),1a7fe021-2d15-44fc-bbea-446f8779e722,a0897fd8-6899-43d3-b92a-f08e20cf5920
89bc8521-1ac9-4834-a6bb-67320a3dd77b,cbd57aca-4b0f-4558-9a6c-27bf2c7d6119,b48e6db7-5677-466a-8cd9-d6e22e14ad62,481e8088-5b09-40d6-811b-1f4d7997a547,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),15cb7640-0bad-4131-bf11-7d301ec830c2,91382203-8e34-47a0-ab6d-88a9ff01098b
9b587ad4-fae1-4cdc-8a76-2cd6f01e6d6a,57342e45-254d-432f-a493-27c750f23d24,b48e6db7-5677-466a-8cd9-d6e22e14ad62,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),eba3344c-2539-44a3-80e1-3f72226ee65b,201f4eb2-4634-4e22-b3a8-1133a9107e4b
f2bc6c7c-3f48-41c3-8672-1ecbed67652c,bccc4fd3-d2f6-4b48-9d9f-27d1ba51d1ca,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),e60b1bd8-02a7-443f-a039-b9151929ed3a,a0897fd8-6899-43d3-b92a-f08e20cf5920
eff948dc-419a-43d2-afaf-5a77f80f10fb,9b6e1bb3-3462-4435-816e-27d7bf20cdcc,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),623b1411-9803-41a6-95cb-889ec288d9c8,93ed2104-a44a-4e55-90ba-49e892442cdf
e1196f91-180b-4a24-bca1-acea530f2a45,22cf3f10-ac75-4b46-be90-27ea13185aff,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),eb82c6af-f9ff-496b-ab51-628dfb5abbe7,d9246271-9790-42df-a26e-0aa9cbc7755f
877df61c-6d88-469b-9867-f9bc3e12381e,e1e4fdf1-5e8e-4753-b0d4-280281cb23a8,d140beab-7347-497f-bffb-72a01293e761,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),f410cda8-b14c-46e4-836b-de059e225a2e,105dddc1-9204-4d00-ba2f-270401ad9f46
417ae20e-70b5-4f17-ace5-fe75553330b1,554968e1-7511-483e-830b-2802ee40456c,d140beab-7347-497f-bffb-72a01293e761,590ec310-501f-4954-bd7b-7a4ae556afa9,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),124a8e64-4b28-40fc-ae99-0a5e9a57148b,f9981f1b-23a2-4ee1-9af7-f18f9a99ae66
4421471f-01e2-4c14-b524-95fae89c8367,04463155-712c-45f9-81ca-280b63ff87fe,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),e36800c7-f09a-406f-8f7f-cf189da40eb8,5fc9552a-cf6b-46b3-b7ba-80d5ea08742c
d777742c-caf4-44a8-af11-b164f0e1a0d1,dc49c224-5ac0-484e-afa1-2818cc25fdf6,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),b2bbb814-8a49-4b43-823c-543b12c85acb,429d2ab4-bc0f-4fe4-ad40-b2a16e874bc6
fafd6925-6f38-4d71-9cc4-8fb2fb6eee5e,9dd6abd4-d9d2-4633-91a4-2825c9735119,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,bc9cf340-f84b-4481-8412-62b1f193a7a7,list(NULL),list(NULL),06eb5a40-5fab-45a9-9f60-16d8859705ca,4cd03dc5-178a-4b07-8f9e-fa9f2521e12e
3d4fcab9-37d7-40a1-91d5-12cecd94cc95,5b5e9aef-1090-46d0-ad55-2829e9f856b5,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),435388dd-7564-49c5-9405-357452f2388d,acab0bc3-cf91-481c-959d-b2d43c86d7f9
aaed806f-7671-4b91-b55e-6c23a9420543,9e3cdac5-a0c2-49e9-8711-282a917538c1,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,481e8088-5b09-40d6-811b-1f4d7997a547,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),d40cef3b-00cf-474e-b7af-8dc66caab343,429d2ab4-bc0f-4fe4-ad40-b2a16e874bc6
c6987a10-394f-4dfe-8a9f-420b208fade2,6de27840-b504-4a5d-8840-2848603db470,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),218611f8-649d-4b7d-9464-6e930a58c3dd,d105c65c-2dc2-4c14-8267-4ee65ebfcfc5
8f3a359f-995a-45ce-935c-7e96924497c1,9bcbb614-2ce3-4ba7-b2a8-284f8f388f07,b48e6db7-5677-466a-8cd9-d6e22e14ad62,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),5ebff69c-63e0-4ae4-b4ac-c8415004902f,21094530-e561-4758-96ce-87e8d37afd71
77c00eca-a483-4503-a782-3954f3d5c3f6,5cddf522-72d0-4476-8e4f-2851306cb555,dd95e393-e0b4-451f-a3f0-cb16d78efe8a,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),1537953d-93cb-471e-a81a-df80a254c7a1,d49c710f-5443-4cbc-90d8-4aa1ea3f710e
88d6e015-29da-4699-8644-5bdc42d523d2,69cd922f-43ba-4c17-a2ac-28590e337189,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,481e8088-5b09-40d6-811b-1f4d7997a547,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),bd7db3e0-44dc-4e7e-9018-9b48fa385f5f,a0897fd8-6899-43d3-b92a-f08e20cf5920
474ccd47-c36f-43fa-8029-53f2563c6b4e,85e52808-47d0-4e1d-9158-2865d7265ca7,b48e6db7-5677-466a-8cd9-d6e22e14ad62,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),21094530-e561-4758-96ce-87e8d37afd71,0931ef5c-3608-438f-8be2-9690092c6f58
bd32ae10-934a-4877-84b7-839c2b47c8fc,2d5930c1-c79e-49c0-802c-286e6e554621,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),4c8ddded-4b36-499c-a371-bc688b3ed7fa,315b2672-785a-4904-bc7a-6745ef736e7b
50847095-07d4-4fad-b997-236e40e1fae0,08d6ad6a-eb72-43e6-baae-287b27a2a345,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),29e5a7d2-40d4-4003-b42b-b8ba8bb082f0,b78beba7-e7e1-425d-9c98-ec8ab4d5e1b7
9028ac1d-4870-4a41-ab2c-a19154996861,a6e13e74-2df2-4430-a811-28859de3a4f4,d140beab-7347-497f-bffb-72a01293e761,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),7ab26f72-2580-452a-9d1b-78ffbd9f8180,91cae013-70fe-4a4c-a101-8ca87e11e709
b9b0ca9f-e719-44b8-98e5-fbd10615098c,953cd401-4698-4cba-ada7-288cd873580e,b48e6db7-5677-466a-8cd9-d6e22e14ad62,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),8855f8a4-d87d-454c-9ada-fb5a733bed99,67092234-6f9e-4e34-9e65-ff4ecd0ebcb7
c9d3e192-d44f-40db-b745-17ffd755834e,a7a2e928-daa5-45b1-937f-2895568c0a2b,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),1d46fffd-8ebf-4a6c-84b7-0c330afa100d,ec5f6e8c-402e-4d33-aca5-1a98bdd43c48
c16dbc67-eb1c-479d-8fce-733e50e1cc58,7745f781-5766-4721-95bf-2898fc15ba17,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),f62a18c2-a955-4658-8712-869ff105038f,092a9f3d-5919-4d21-814d-3d1b2e3faca2
efddd934-3360-454f-b542-e62c449be4b7,604f4991-585c-4602-949b-289ddee0eddb,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),edf37313-5901-47e8-94e7-f80520b4935e,516fd34b-7dc7-4b90-818f-612647e51c13
4d35e003-22ce-4be6-a577-c8771c2c28e6,8cdde005-f90e-405f-904b-289ebc58b4dc,d140beab-7347-497f-bffb-72a01293e761,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),4af9353a-f9a7-4010-9289-34dbc5a64358,07784150-424f-40d5-93af-69225151844b
697f0ebe-15bd-45ca-a504-ac6065dc205e,1ca34cf2-b5e7-4da3-afad-28a99eff8ef3,b48e6db7-5677-466a-8cd9-d6e22e14ad62,481e8088-5b09-40d6-811b-1f4d7997a547,2a228812-dbc7-4142-be51-867544b62ba8,list(NULL),list(NULL),a41e0932-d495-433e-b78a-41def0e63f49,5fc9552a-cf6b-46b3-b7ba-80d5ea08742c
6365e3b6-d306-477c-9dda-0f88ceeff92a,1544f70b-9d68-41b8-8ff7-28beb674d32a,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),26e6c470-56e0-4750-b665-f0f38732d37a,858b8263-048f-442f-854c-05a74cdea2f2
cf956e5d-608a-41a1-b503-a2b8acf05988,b2c2c34e-1feb-4be9-8f78-28bfa422cc8b,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),2ef7086e-0e92-4836-a6f3-e355d613e2fe,69c48b4b-0121-4bc8-a3eb-931a7e9a9ab3
20a062dd-dc03-4ff5-a149-c02377eaf0d7,54bc5649-cc58-48b3-a358-28cf21edd95a,b48e6db7-5677-466a-8cd9-d6e22e14ad62,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),a0149ab7-6ce3-4d7a-b171-4d252253e106,7d033f8d-7ae0-48e9-b9a5-badaaf1d04bd
bb26ae2b-3777-4fe2-852b-b5f0603b6547,1bd6cb73-0aeb-4b00-b401-28d9bf21f2d7,eb736cfc-dabc-4c1d-ac47-adad8e2925ea,93982a2f-f01c-4e7c-8c17-4cd9a899edc6,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),0c35a555-0a8d-4094-a941-542aa68d096d,0d530c4a-0b30-4a44-80bf-43b39ed6c789
f00aa304-4b24-482d-b8f7-aa609e007b97,5578046f-326f-4b12-a98e-28db3e1c9ec0,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),a0149ab7-6ce3-4d7a-b171-4d252253e106,ab4e9713-9f4b-4137-a9f5-dc4febfa7b6e
7b35ae9e-f10e-410b-ba2d-d62a7e61c7a0,fe48b94f-fee7-4a9a-8134-28e3e806d9e0,b48e6db7-5677-466a-8cd9-d6e22e14ad62,1376daa2-f6fe-4e7a-8014-3d20d20f1598,7faad3aa-ba26-4565-b1e2-fc2d8c723ff8,list(NULL),list(NULL),42785803-8d06-4936-aeec-773be2817541,c0292c97-5e9f-4261-904d-5f83d4c81ed4
206afea3-e13d-43c7-b891-8e073d070723,322d75c7-324f-453f-9920-2915c1701ad0,d140beab-7347-497f-bffb-72a01293e761,a4cd5cc6-1e1b-4a0d-8387-8b545b6b8f0a,6d21864f-ed3e-46ad-85d5-bdfad11595c9,list(NULL),list(NULL),0acd18e5-305e-40ad-9804-3d6adef15db5,69c48b4b-0121-4bc8-a3eb-931a7e9a9ab3
facee35f-2910-4e88-b2cd-df6f6c65816d,67299fa9-d0d5-4204-8ef1-292784ea550d,b48e6db7-5677-466a-8cd9-d6e22e14ad62,3d464ee6-31c4-4054-a9f6-c65e56ae4cfd,126049e3-17cc-4834-9761-0a54bceee4d2,list(NULL),list(NULL),65f5a98d-d4f9-43ce-b310-8526179ce0b7,2ef7086e-0e92-4836-a6f3-e355d613e2fe
